"AnimalID","Timestamp","X","Y","Z","ODBA"
"154",2025-06-04 04:29:19.96,0.95313,0.10156,0.01563,0.0117107999999318
"154",2025-06-04 04:29:21.96,0.95313,0.10156,0.00781,0.0199985999999319
"154",2025-06-04 04:29:23.96,0.96094,0.10156,0.00781,0.0154395999999204
"154",2025-06-04 04:29:25.96,0.96875,0.09375,0.03125,0.022027400000068
"154",2025-06-04 04:29:27.96,0.96094,0.10156,0.02344,0.0101542000000444
"154",2025-06-04 04:29:29.96,0.96094,0.09375,0.03125,0.0178110000000682
"154",2025-06-04 04:29:31.96,0.96094,0.08594,0.01563,0.0114009999999437
"154",2025-06-04 04:29:33.96,0.96094,0.09375,0.02344,0.00968800000006801
"154",2025-06-04 04:29:35.96,0.96094,0.09375,0.02344,0.00756420000006808
"154",2025-06-04 04:29:37.96,0.96875,0.09375,0.03125,0.022964000000068
"154",2025-06-04 04:29:39.96,0.96875,0.09375,0.02344,0.0164048000000681
"154",2025-06-04 04:29:41.96,0.95313,0.10938,0,0.0371837999999318
"154",2025-06-04 04:29:43.96,0.95313,0.10938,0.01563,0.0249985999999317
"154",2025-06-04 04:29:45.96,0.96094,0.09375,0.01563,0.00452739999994367
"154",2025-06-04 04:29:47.96,0.96094,0.09375,0.03125,0.013581200000068
"154",2025-06-04 04:29:49.96,0.96875,0.10156,0.00781,0.0207813999999203
"154",2025-06-04 04:29:51.96,0.96094,0.09375,0.02344,0.00687540000007974
"154",2025-06-04 04:29:53.96,0.96094,0.10156,0.02344,0.0109494000000448
"154",2025-06-04 04:29:55.96,0.96875,0.09375,0.01563,0.012494799999944
"154",2025-06-04 04:29:57.96,0.96875,0.09375,0.03125,0.0217150000000682
"154",2025-06-04 04:29:59.96,0.96094,0.09375,0.02344,0.00796940000007982
"154",2025-06-04 04:30:01.96,0.97656,0.09375,0.00781,0.0265495999999438
"154",2025-06-04 04:30:03.96,0.96094,0.10156,0.03125,0.0182776000000445
"154",2025-06-04 04:30:05.96,0.96875,0.09375,0,0.026406199999944
"154",2025-06-04 04:30:07.96,0.96094,0.10156,0.01563,0.0049307999999314
"154",2025-06-04 04:30:09.96,0.96875,0.09375,0.02344,0.0185926000000683
"154",2025-06-04 04:30:11.96,0.95313,0.09375,0.02344,0.0156226000000799
"154",2025-06-04 04:30:13.96,0.95313,0.09375,0.01563,0.0130311999999554
"154",2025-06-04 04:30:15.96,0.95313,0.09375,0.01563,0.0103075999999556
"154",2025-06-04 04:30:17.96,0.96094,0.10156,0.02344,0.00952900000004451
"154",2025-06-04 04:30:19.96,0.96875,0.09375,0.03125,0.0260782000000681
"154",2025-06-04 04:30:21.96,0.96094,0.09375,0.02344,0.00953200000006802
"154",2025-06-04 04:30:23.96,0.96094,0.08594,0.03125,0.0243710000000681
"154",2025-06-04 04:30:25.96,0.96875,0.09375,0.02344,0.0171174000000684
"154",2025-06-04 04:30:27.96,0.95313,0.09375,0.01563,0.0112445999999555
"154",2025-06-04 04:30:29.96,0.96094,0.10156,0,0.0209373999999202
"154",2025-06-04 04:30:31.96,0.96094,0.10156,0.01563,0.00916199999992036
"154",2025-06-04 04:30:33.96,0.95313,0.09375,0.02344,0.0171858000000797
"154",2025-06-04 04:30:35.96,0.96875,0.09375,0.00781,0.0192201999999438
"154",2025-06-04 04:30:37.96,0.96094,0.09375,0.02344,0.00921960000006813
"154",2025-06-04 04:30:39.96,0.96875,0.08594,0.02344,0.0257218000000683
"154",2025-06-04 04:30:41.96,0.95313,0.09375,0.00781,0.0215637999999554
"154",2025-06-04 04:30:43.96,0.96094,0.09375,0.00781,0.0120353999999438
"154",2025-06-04 04:30:45.96,0.96094,0.09375,0.03906,0.0281970000000685
"154",2025-06-04 04:30:47.96,0.96875,0.09375,0.03906,0.0298368000000682
"154",2025-06-04 04:30:49.96,0.95313,0.10156,0.03125,0.0256190000000562
"154",2025-06-04 04:30:51.96,0.96875,0.09375,0.01563,0.013019999999944
"154",2025-06-04 04:30:53.96,0.96875,0.10156,0.02344,0.0207770000000443
"154",2025-06-04 04:30:55.96,0.95313,0.09375,0.03125,0.0249968000000799
"154",2025-06-04 04:30:57.96,0.96875,0.09375,0.01563,0.013906399999944
"154",2025-06-04 04:30:59.96,0.96094,0.10156,0.03906,0.0287428000000445
"154",2025-06-04 04:31:01.96,0.95313,0.09375,0.00781,0.0190635999999555
"154",2025-06-04 04:31:03.96,0.95313,0.09375,0.01563,0.0094305999999548
"154",2025-06-04 04:31:05.96,0.96094,0.10156,0.03125,0.0214018000000444
"154",2025-06-04 04:31:07.96,0.96094,0.10156,0.02344,0.0124994000000445
"154",2025-06-04 04:31:09.96,0.96094,0.09375,0.00781,0.0112657999999554
"154",2025-06-04 04:31:11.96,0.96094,0.08594,0.00781,0.0193769999999438
"154",2025-06-04 04:31:13.96,0.97656,0.08594,0.01563,0.0284263999999438
"154",2025-06-04 04:31:15.96,0.95313,0.10156,-0.00781,0.0397993999999317
"154",2025-06-04 04:31:17.96,0.96094,0.10156,0.02344,0.0107792000000444
"154",2025-06-04 04:31:19.96,0.96094,0.08594,0.01563,0.0143677999999437
"154",2025-06-04 04:31:21.96,0.96094,0.09375,0.01563,0.00515299999995545
"154",2025-06-04 04:31:23.96,0.96094,0.09375,0.03906,0.0211146000000682
"154",2025-06-04 04:31:25.96,0.95313,0.10156,0,0.0312461999999317
"154",2025-06-04 04:31:27.96,0.96094,0.09375,0.03125,0.0168732000000798
"154",2025-06-04 04:31:29.96,0.95313,0.10156,0.01563,0.0166731999999315
"154",2025-06-04 04:31:31.96,0.96094,0.09375,0.01563,0.00359039999995544
"154",2025-06-04 04:31:33.96,0.96875,0.09375,0.00781,0.0182821999999439
"154",2025-06-04 04:31:35.96,0.97656,0.10938,0.03125,0.0447294000000447
"154",2025-06-04 04:31:37.96,0.96094,0.09375,0.03125,0.0192164000000682
"154",2025-06-04 04:31:39.96,0.96875,0.09375,0.02344,0.0210922000000682
"154",2025-06-04 04:31:41.96,0.96094,0.10156,0.00781,0.0155695999999205
"154",2025-06-04 04:31:43.96,0.96094,0.10156,0,0.0220301999999316
"154",2025-06-04 04:31:45.96,0.94531,0.08594,0,0.0451597999999555
"154",2025-06-04 04:31:47.96,0.96094,0.10156,0.01563,0.0106553999999314
"154",2025-06-04 04:31:49.96,0.96094,0.10156,0.00781,0.01750099999992
"154",2025-06-04 04:31:51.96,0.96094,0.10156,0.02344,0.00874920000004444
"154",2025-06-04 04:31:53.96,0.96875,0.09375,0.00781,0.0168397999999442
"154",2025-06-04 04:31:55.96,0.96875,0.10156,0.03125,0.0279622000000445
"154",2025-06-04 04:31:57.96,0.96094,0.08594,0.00781,0.0189073999999554
"154",2025-06-04 04:31:59.96,0.96875,0.09375,0.03125,0.0235216000000685
"154",2025-06-04 04:32:01.96,0.95313,0.09375,0.02344,0.0162476000000798
"154",2025-06-04 04:32:03.96,0.96094,0.10156,0.02344,0.0115616000000444
"154",2025-06-04 04:32:05.96,0.96875,0.10156,0.02344,0.0185906000000445
"154",2025-06-04 04:32:07.96,0.96094,0.10156,0.02344,0.0120668000000563
"154",2025-06-04 04:32:09.96,0.96094,0.09375,0.03125,0.0167166000000799
"154",2025-06-04 04:32:11.96,0.95313,0.09375,0.01563,0.0123373999999555
"154",2025-06-04 04:32:13.96,0.96875,0.10156,0.02344,0.0206466000000446
"154",2025-06-04 04:32:15.96,0.96094,0.10156,0.01563,0.00655699999992016
"154",2025-06-04 04:32:17.96,0.95313,0.09375,0.02344,0.01468480000008
"154",2025-06-04 04:32:19.96,0.96094,0.09375,0.01563,0.00678999999995526
"154",2025-06-04 04:32:21.96,0.96094,0.10938,0,0.0326633999999315
"154",2025-06-04 04:32:23.96,0.96875,0.09375,0.01563,0.0126499999999438
"154",2025-06-04 04:32:25.96,0.96875,0.08594,0,0.0370469999999438
"154",2025-06-04 04:32:27.96,0.94531,0.10156,0.03125,0.0334384000000561
"154",2025-06-04 04:32:29.96,0.95313,0.09375,0.01563,0.00858779999995535
"154",2025-06-04 04:32:31.96,0.96094,0.09375,0.02344,0.0068814000000796
"154",2025-06-04 04:32:33.96,0.95313,0.10156,0.01563,0.0131175999999319
"154",2025-06-04 04:32:35.96,0.96094,0.08594,-0.00781,0.0359343999999554
"154",2025-06-04 04:32:37.96,0.96094,0.10156,0.01563,0.0100125999999199
"154",2025-06-04 04:32:39.96,0.96094,0.08594,0,0.0270307999999438
"154",2025-06-04 04:32:41.96,0.95313,0.09375,0.02344,0.01249820000008
"154",2025-06-04 04:32:43.96,0.96094,0.10156,0.01563,0.00812580000004431
"154",2025-06-04 04:32:45.96,0.96094,0.09375,0.00781,0.0132217999999555
"154",2025-06-04 04:32:47.96,0.96094,0.10156,0.02344,0.0129686000000444
"154",2025-06-04 04:32:49.96,0.96875,0.09375,0.01563,0.0117125999999438
"154",2025-06-04 04:32:51.96,0.96875,0.09375,0.00781,0.0212705999999442
"154",2025-06-04 04:32:53.96,0.95313,0.09375,0.02344,0.0189036000000799
"154",2025-06-04 04:32:55.96,0.95313,0.10156,0.02344,0.0145278000000563
"154",2025-06-04 04:32:57.96,0.96094,0.09375,0.01563,0.00491559999994387
"154",2025-06-04 04:32:59.96,0.96094,0.09375,0.01563,0.00546479999995549
"154",2025-06-04 04:33:01.96,0.96875,0.10156,0.02344,0.0157784000000445
"154",2025-06-04 04:33:03.96,0.96875,0.10156,0.00781,0.0227185999999202
"154",2025-06-04 04:33:05.96,0.96094,0.10156,0.02344,0.00906080000005615
"154",2025-06-04 04:33:07.96,0.96094,0.10156,0.02344,0.0110912000000562
"154",2025-06-04 04:33:09.96,0.95313,0.10156,0.03125,0.0246436000000559
"154",2025-06-04 04:33:11.96,0.96094,0.10156,0.02344,0.0103104000000561
"154",2025-06-04 04:33:13.96,0.96094,0.09375,0.02344,0.00812720000006828
"154",2025-06-04 04:33:15.96,0.95313,0.08594,0.02344,0.0235336000000798
"154",2025-06-04 04:33:17.96,0.96875,0.09375,0.01563,0.0123385999999438
"154",2025-06-04 04:33:19.96,0.95313,0.10156,0.03125,0.0240552000000562
"154",2025-06-04 04:33:21.96,0.95313,0.09375,0.03125,0.0252778000000795
"154",2025-06-04 04:33:23.96,0.96875,0.09375,0,0.026092999999944
"154",2025-06-04 04:33:25.96,0.96875,0.10156,0.00781,0.02531179999992
"154",2025-06-04 04:33:27.96,0.96875,0.10156,0.01563,0.0165535999999199
"154",2025-06-04 04:33:29.96,0.95313,0.08594,0.02344,0.02537120000008
"154",2025-06-04 04:33:31.96,0.96094,0.09375,0.02344,0.0101556000000681
"154",2025-06-04 04:33:33.96,0.96094,0.08594,0,0.0281235999999553
"154",2025-06-04 04:33:35.96,0.96094,0.10156,0.03125,0.0186466000000557
"154",2025-06-04 04:33:37.96,0.95313,0.09375,0.00781,0.0229699999999555
"154",2025-06-04 04:33:39.96,0.96094,0.10156,0.03125,0.0185902000000444
"154",2025-06-04 04:33:41.96,0.96875,0.09375,0.01563,0.013456199999944
"154",2025-06-04 04:33:43.96,0.96094,0.09375,0.00781,0.0115663999999555
"154",2025-06-04 04:33:45.96,0.96094,0.08594,0.00781,0.0187511999999556
"154",2025-06-04 04:33:47.96,0.96875,0.10938,0.00781,0.0301497999999205
"154",2025-06-04 04:33:49.96,0.96094,0.10156,0.02344,0.00968660000005612
"154",2025-06-04 04:33:51.96,0.96094,0.09375,0.01563,0.00531560000007995
"154",2025-06-04 04:33:53.96,0.96875,0.09375,0.02344,0.0190488000000688
"154",2025-06-04 04:33:55.96,0.96875,0.09375,0.01563,0.0139003999999439
"154",2025-06-04 04:33:57.96,0.96094,0.09375,0.02344,0.0120312000000682
"154",2025-06-04 04:33:59.96,0.95313,0.09375,0.01563,0.0112749999999553
"154",2025-06-04 04:34:01.96,0.95313,0.10156,0.01563,0.0148351999999316
"154",2025-06-04 04:34:03.96,0.96094,0.08594,0.02344,0.01718580000008
"154",2025-06-04 04:34:05.96,0.95313,0.10156,0.02344,0.0189018000000562
"154",2025-06-04 04:34:07.96,0.96094,0.08594,0.01563,0.0122565999999554
"154",2025-06-04 04:34:09.96,0.96094,0.09375,0.01563,0.00484099999994382
"154",2025-06-04 04:34:11.96,0.96875,0.09375,0,0.0271867999999438
"154",2025-06-04 04:34:13.96,0.96875,0.09375,0.00781,0.018457999999944
"154",2025-06-04 04:34:15.96,0.96094,0.09375,0.02344,0.00890700000007997
"154",2025-06-04 04:34:17.96,0.96094,0.08594,0.03125,0.0226522000000682
"154",2025-06-04 04:34:19.96,0.96094,0.09375,0.02344,0.00830220000006859
"154",2025-06-04 04:34:21.96,0.95313,0.10156,0.00781,0.0232805999999318
"154",2025-06-04 04:34:23.96,0.95313,0.08594,0.01563,0.0210920000000797
"154",2025-06-04 04:34:25.96,0.96094,0.10156,0.01563,0.00829819999993142
"154",2025-06-04 04:34:27.96,0.96094,0.08594,0.00781,0.0179707999999438
"154",2025-06-04 04:34:29.96,0.96094,0.09375,0.02344,0.01296980000008
"154",2025-06-04 04:34:31.96,0.96094,0.09375,0.01563,0.00572259999994363
"154",2025-06-04 04:34:33.96,0.96094,0.09375,0.00781,0.0137535999999437
"154",2025-06-04 04:34:35.96,0.96094,0.10156,0.00781,0.0139081999999318
"154",2025-06-04 04:34:37.96,0.96094,0.09375,0.01563,0.0038347999999437
"154",2025-06-04 04:34:39.96,0.96094,0.10156,0.02344,0.0112482000000562
"154",2025-06-04 04:34:41.96,0.96875,0.10156,0.02344,0.0229652000000445
"154",2025-06-04 04:34:43.96,0.95313,0.09375,0.01563,0.0120943999999555
"154",2025-06-04 04:34:45.96,0.96094,0.09375,0.02344,0.0101568000000683
"154",2025-06-04 04:34:47.96,0.95313,0.10938,0.02344,0.0234410000000563
"154",2025-06-04 04:34:49.96,0.96094,0.09375,0.00781,0.013534799999955
"154",2025-06-04 04:34:51.96,0.96094,0.10156,0.00781,0.0160949999999317
"154",2025-06-04 04:34:53.96,0.96094,0.10156,0.03125,0.0207768000000561
"154",2025-06-04 04:34:55.96,0.96875,0.10156,0.01563,0.01311619999992
"154",2025-06-04 04:34:57.96,0.96094,0.09375,0.00781,0.0123541999999439
"154",2025-06-04 04:34:59.96,0.96094,0.08594,0.02344,0.0189052000000682
"154",2025-06-04 04:35:01.96,0.96094,0.10156,0.02344,0.0135916000000562
"154",2025-06-04 04:35:03.96,0.96875,0.10156,0.02344,0.0213018000000449
"154",2025-06-04 04:35:05.96,0.95313,0.09375,-0.00781,0.0335893999999556
"154",2025-06-04 04:35:07.96,0.95313,0.10156,0.02344,0.0171832000000562
"154",2025-06-04 04:35:09.96,0.95313,0.10156,0.02344,0.0202652000000564
"154",2025-06-04 04:35:11.96,0.96094,0.10156,0.01563,0.00921259999992003
"154",2025-06-04 04:35:13.96,0.96094,0.08594,0.01563,0.0114009999999438
"154",2025-06-04 04:35:15.96,0.95313,0.09375,0.03125,0.0209892000000799
"154",2025-06-04 04:35:17.96,0.96875,0.09375,0.00781,0.0195325999999438
"154",2025-06-04 04:35:19.96,0.96875,0.10156,0.00781,0.0248435999999202
"154",2025-06-04 04:35:21.96,0.96094,0.09375,0.00781,0.012673199999944
"154",2025-06-04 04:35:23.96,0.96875,0.10938,0.02344,0.0295350000000445
"154",2025-06-04 04:35:25.96,0.95313,0.09375,0.02344,0.0117172000000799
"154",2025-06-04 04:35:27.96,0.96875,0.09375,0.03125,0.0230718000000685
"154",2025-06-04 04:35:29.96,0.96094,0.09375,0.03906,0.0209326000000798
"154",2025-06-04 04:35:31.96,0.96094,0.10156,0.03125,0.017964200000056
"154",2025-06-04 04:35:33.96,0.95313,0.09375,0.00781,0.0201577999999553
"154",2025-06-04 04:35:35.96,0.96875,0.09375,0.02344,0.0160928000000683
"154",2025-06-04 04:35:37.96,0.95313,0.10156,0.03125,0.0246812000000564
"154",2025-06-04 04:35:39.96,0.96094,0.09375,0.03125,0.0190594000000799
"154",2025-06-04 04:35:41.96,0.96094,0.09375,0.01563,0.00613459999994379
"154",2025-06-04 04:35:43.96,0.96094,0.08594,0.03125,0.0273402000000683
"154",2025-06-04 04:35:45.96,0.95313,0.08594,0.01563,0.0168663999999555
"154",2025-06-04 04:35:47.96,0.96094,0.10938,0.02344,0.0182064000000447
"154",2025-06-04 04:35:49.96,0.95313,0.10156,0.00781,0.0226559999999317
"154",2025-06-04 04:35:51.96,0.95313,0.09375,0.01563,0.0138995999999554
"154",2025-06-04 04:35:53.96,0.96875,0.09375,0.00781,0.013914599999944
"154",2025-06-04 04:35:55.96,0.96094,0.10156,0.02344,0.0123416000000445
"154",2025-06-04 04:35:57.96,0.96094,0.09375,0.02344,0.0117192000000799
"154",2025-06-04 04:35:59.96,0.96875,0.10156,0.00781,0.0231123999999202
"154",2025-06-04 04:36:01.96,0.96094,0.10938,0.03906,0.0354688000000562
"154",2025-06-04 04:36:03.96,0.96094,0.09375,0.02344,0.0121886000000799
"154",2025-06-04 04:36:05.96,0.96094,0.08594,0.03906,0.0318624000000798
"154",2025-06-04 04:36:07.96,0.96094,0.09375,0.01563,0.0089021999999554
"154",2025-06-04 04:36:09.96,0.96094,0.09375,0.01563,0.00718379999994369
"154",2025-06-04 04:36:11.96,0.95313,0.10156,0,0.0309711999999312
"154",2025-06-04 04:36:13.96,0.96094,0.09375,0.03906,0.02843220000008
"154",2025-06-04 04:36:15.96,0.95313,0.09375,0.01563,0.0109311999999555
"154",2025-06-04 04:36:17.96,0.96094,0.10156,0.01563,0.0116239999999314
"154",2025-06-04 04:36:19.96,0.96094,0.09375,0.03125,0.0146852000000683
"154",2025-06-04 04:36:21.96,0.96094,0.10156,0.03125,0.0207774000000562
"154",2025-06-04 04:36:23.96,0.94531,0.09375,0.01563,0.0181013999999551
"154",2025-06-04 04:36:25.96,0.96094,0.10156,0.01563,0.00530679999991998
"154",2025-06-04 04:36:27.96,0.96094,0.10938,0.03125,0.0279716000000444
"154",2025-06-04 04:36:29.96,0.95313,0.09375,-0.01563,0.0439099999999553
"154",2025-06-04 04:36:31.96,0.96094,0.08594,0.01563,0.0116921999999551
"154",2025-06-04 04:36:33.96,0.96094,0.08594,0.01563,0.0131189999999437
"154",2025-06-04 04:36:35.96,0.96094,0.10156,0.01563,0.00625180000004459
"154",2025-06-04 04:36:37.96,0.96875,0.09375,0.01563,0.012264199999944
"154",2025-06-04 04:36:39.96,0.95313,0.10156,0.01563,0.0140541999999316
"154",2025-06-04 04:36:41.96,0.95313,0.09375,0.02344,0.0121860000000801
"154",2025-06-04 04:36:43.96,0.95313,0.09375,0.00781,0.0192641999999552
"154",2025-06-04 04:36:45.96,0.96094,0.10156,0.02344,0.0110912000000562
"154",2025-06-04 04:36:47.96,0.96875,0.08594,0.02344,0.0232774000000686
"154",2025-06-04 04:36:49.96,0.96094,0.10156,0.01563,0.0081319999999198
"154",2025-06-04 04:36:51.96,0.96875,0.10156,0.02344,0.0146828000000445
"154",2025-06-04 04:36:53.96,0.96875,0.09375,0.02344,0.0157794000000684
"154",2025-06-04 04:36:55.96,0.96094,0.10156,0.00781,0.01438219999992
"154",2025-06-04 04:36:57.96,0.96875,0.09375,0.01563,0.0140559999999436
"154",2025-06-04 04:36:59.96,0.96094,0.09375,0.01563,0.00233979999995529
"154",2025-06-04 04:37:01.96,0.95313,0.08594,0.02344,0.0234022000000799
"154",2025-06-04 04:37:03.96,0.96875,0.08594,0.03125,0.0287432000000684
"154",2025-06-04 04:37:05.96,0.96875,0.10156,0.00781,0.02140579999992
"154",2025-06-04 04:37:07.96,0.96094,0.08594,0.01563,0.0149881999999438
"154",2025-06-04 04:37:09.96,0.96094,0.09375,0.01563,0.00499679999995538
"154",2025-06-04 04:37:11.96,0.94531,0.10156,0.02344,0.0265662000000564
"154",2025-06-04 04:37:13.96,0.96875,0.09375,0.01563,0.0097823999999437
"154",2025-06-04 04:37:15.96,0.95313,0.10156,0.03125,0.0256188000000563
"154",2025-06-04 04:37:17.96,0.96875,0.10156,0.02344,0.0196846000000445
"154",2025-06-04 04:37:19.96,0.96094,0.08594,0.00781,0.0206703999999556
"154",2025-06-04 04:37:21.96,0.97656,0.10156,0.03125,0.0343666000000446
"154",2025-06-04 04:37:23.96,0.95313,0.09375,0.02344,0.0168732000000801
"154",2025-06-04 04:37:25.96,0.96094,0.09375,0.00781,0.0132855999999437
"154",2025-06-04 04:37:27.96,0.96094,0.09375,0.02344,0.00918880000007987
"154",2025-06-04 04:37:29.96,0.95313,0.08594,0.02344,0.02562100000008
"154",2025-06-04 04:37:31.96,0.95313,0.08594,0.03125,0.03436740000008
"154",2025-06-04 04:37:33.96,0.96875,0.09375,0.01563,0.0139831999999438
"154",2025-06-04 04:37:35.96,0.94531,0.10156,0,0.0389099999999315
"154",2025-06-04 04:37:37.96,0.96094,0.09375,0.01563,0.00749519999995538
"154",2025-06-04 04:37:39.96,0.96094,0.10156,0.02344,0.0168370000000446
"154",2025-06-04 04:37:41.96,0.96875,0.10156,0.00781,0.02046859999992
"154",2025-06-04 04:37:43.96,0.95313,0.08594,0.01563,0.0213975999999554
"154",2025-06-04 04:37:45.96,0.95313,0.10156,0.02344,0.0197772000000562
"154",2025-06-04 04:37:47.96,0.95313,0.09375,0.03125,0.0268704000000799
"154",2025-06-04 04:37:49.96,0.96094,0.09375,0.02344,0.00828160000006833
"154",2025-06-04 04:37:51.96,0.96094,0.10156,0.03125,0.0203530000000447
"154",2025-06-04 04:37:53.96,0.96094,0.09375,0.00781,0.0132847999999435
"154",2025-06-04 04:37:55.96,0.96094,0.08594,0.03125,0.0246818000000799
"154",2025-06-04 04:37:57.96,0.96094,0.09375,0.00781,0.00953499999995533
"154",2025-06-04 04:37:59.96,0.96094,0.09375,0.02344,0.00718820000008002
"154",2025-06-04 04:38:01.96,0.96875,0.09375,0.02344,0.0160922000000683
"154",2025-06-04 04:38:03.96,0.96094,0.08594,0,0.0274239999999554
"154",2025-06-04 04:38:05.96,0.96875,0.08594,0.03125,0.0320248000000682
"154",2025-06-04 04:38:07.96,0.95313,0.09375,0.03906,0.02952520000008
"154",2025-06-04 04:38:09.96,0.96875,0.09375,0.00781,0.0203081999999436
"154",2025-06-04 04:38:11.96,0.95313,0.09375,0.00781,0.0179695999999554
"154",2025-06-04 04:38:13.96,0.95313,0.08594,0.03906,0.04139640000008
"154",2025-06-04 04:38:15.96,0.96094,0.10156,0.02344,0.0104430000000447
"154",2025-06-04 04:38:17.96,0.96094,0.09375,0.00781,0.0112535999999554
"154",2025-06-04 04:38:19.96,0.96094,0.08594,-0.00781,0.0385901999999436
"154",2025-06-04 04:38:21.96,0.96094,0.10156,0.01563,0.00562600000004464
"154",2025-06-04 04:38:23.96,0.96875,0.09375,0.02344,0.0158804000000686
"154",2025-06-04 04:38:25.96,0.96094,0.09375,0.01563,0.00672100000006825
"154",2025-06-04 04:38:27.96,0.96094,0.09375,0.02344,0.0104676000000798
"154",2025-06-04 04:38:29.96,0.96094,0.10156,0.02344,0.0118996000000448
"154",2025-06-04 04:38:31.96,0.95313,0.10156,0.03125,0.0320248000000563
"154",2025-06-04 04:38:33.96,0.96094,0.09375,0.02344,0.00531320000006844
"154",2025-06-04 04:38:35.96,0.95313,0.10156,0.02344,0.0151508000000562
"154",2025-06-04 04:38:37.96,0.96875,0.09375,0.02344,0.0162480000000684
"154",2025-06-04 04:38:39.96,0.95313,0.09375,0.02344,0.0171858000000798
"154",2025-06-04 04:38:41.96,0.95313,0.08594,0.02344,0.02360780000008
"154",2025-06-04 04:38:43.96,0.96094,0.08594,0.02344,0.01827960000008
"154",2025-06-04 04:38:45.96,0.95313,0.09375,0.02344,0.0107804000000801
"154",2025-06-04 04:38:47.96,0.96094,0.09375,0.03125,0.0176304000000686
"154",2025-06-04 04:38:49.96,0.96875,0.09375,0.03125,0.0234336000000685
"154",2025-06-04 04:38:51.96,0.96094,0.09375,0,0.0190631999999552
"154",2025-06-04 04:38:53.96,0.96094,0.10156,0.01563,0.00796299999991985
"154",2025-06-04 04:38:55.96,0.96094,0.10156,-0.00781,0.0302715999999201
"154",2025-06-04 04:38:57.96,0.96094,0.10156,0.03125,0.0187462000000563
"154",2025-06-04 04:38:59.96,0.96094,0.09375,0.00781,0.0146907999999552
"154",2025-06-04 04:39:01.96,0.96094,0.09375,0.01563,0.00342919999994373
"154",2025-06-04 04:39:03.96,0.95313,0.10156,0.02344,0.0199964000000563
"154",2025-06-04 04:39:05.96,0.96875,0.10156,0.01563,0.0117117999999201
"154",2025-06-04 04:39:07.96,0.95313,0.10156,0.02344,0.019151800000056
"154",2025-06-04 04:39:09.96,0.96094,0.10156,0.03125,0.0184342000000564
"154",2025-06-04 04:39:11.96,0.96094,0.08594,0.02344,0.0153106000000682
"154",2025-06-04 04:39:13.96,0.96094,0.09375,0.01563,0.00393379999994385
"154",2025-06-04 04:39:15.96,0.96094,0.10156,0.01563,0.00796279999991987
"154",2025-06-04 04:39:17.96,0.95313,0.10938,0.03906,0.0448416000000563
"154",2025-06-04 04:39:19.96,0.96094,0.09375,0.02344,0.00880080000006869
"154",2025-06-04 04:39:21.96,0.96875,0.10938,0.00781,0.03016339999992
"154",2025-06-04 04:39:23.96,0.95313,0.10156,0,0.0256211999999318
"154",2025-06-04 04:39:25.96,0.96094,0.10156,0.02344,0.0103122000000447
"154",2025-06-04 04:39:27.96,0.96094,0.10156,0.00781,0.01196359999992
"154",2025-06-04 04:39:29.96,0.96094,0.09375,0,0.0212515999999553
"154",2025-06-04 04:39:31.96,0.95313,0.09375,0.02344,0.0160910000000802
"154",2025-06-04 04:39:33.96,0.96094,0.09375,0.00781,0.0112295999999439
"154",2025-06-04 04:39:35.96,0.96875,0.08594,0,0.0345275999999437
"154",2025-06-04 04:39:37.96,0.95313,0.10156,0.03125,0.0267114000000564
"154",2025-06-04 04:39:39.96,0.96094,0.09375,0.01563,0.00386560000006848
"154",2025-06-04 04:39:41.96,0.97656,0.10156,0.01563,0.0254579999999199
"154",2025-06-04 04:39:43.96,0.95313,0.09375,0.01563,0.0107753999999553
"154",2025-06-04 04:39:45.96,0.96094,0.08594,0,0.0278973999999551
"154",2025-06-04 04:39:47.96,0.96875,0.09375,0.00781,0.0185955999999438
"154",2025-06-04 04:39:49.96,0.96094,0.08594,0.01563,0.0145259999999437
"154",2025-06-04 04:39:51.96,0.95313,0.10156,0.01563,0.0151538000000563
"154",2025-06-04 04:39:53.96,0.95313,0.09375,0.02344,0.0167164000000799
"154",2025-06-04 04:39:55.96,0.96094,0.08594,0,0.0271861999999435
"154",2025-06-04 04:39:57.96,0.96094,0.10156,0.01563,0.00746319999992017
"154",2025-06-04 04:39:59.96,0.96094,0.08594,0.02344,0.0179668000000683
"154",2025-06-04 04:40:01.96,0.96094,0.09375,0.01563,0.00843259999994349
"154",2025-06-04 04:40:03.96,0.96094,0.08594,0.00781,0.0185953999999552
"154",2025-06-04 04:40:05.96,0.96094,0.09375,0.03125,0.0151178000000687
"154",2025-06-04 04:40:07.96,0.96094,0.10156,0.00781,0.0146891999999198
"154",2025-06-04 04:40:09.96,0.97656,0.09375,0.03125,0.0307750000000686
"154",2025-06-04 04:40:11.96,0.96094,0.10156,0.02344,0.0153734000000449
"154",2025-06-04 04:40:13.96,0.96094,0.08594,0.02344,0.0189042000000685
"154",2025-06-04 04:40:15.96,0.96094,0.10938,0.03125,0.0260972000000563
"154",2025-06-04 04:40:17.96,0.95313,0.10938,0.00781,0.0279173999999313
"154",2025-06-04 04:40:19.96,0.96094,0.10938,0.02344,0.0196922000000564
"154",2025-06-04 04:40:21.96,0.96094,0.10938,0.00781,0.0236027999999315
"154",2025-06-04 04:40:23.96,0.96094,0.10156,0.03125,0.021538600000056
"154",2025-06-04 04:40:25.96,0.96875,0.10156,0.02344,0.0159342000000448
"154",2025-06-04 04:40:27.96,0.96875,0.10156,0,0.03109099999992
